from,to,distance,accessible
corridor_gf_7,corridor_gf_33,26.54,true
corridor_gf_7,corridor_gf_41,138.39,true
corridor_gf_7,corridor_gf_42,110.53,true
corridor_gf_7,corridor_gf_50,139.42,true
corridor_gf_7,corridor_gf_51,130.34,true
corridor_gf_7,corridor_gf_52,127.17,true
corridor_gf_7,corridor_gf_53,132.43,true
corridor_gf_160,corridor_gf_3,128.31,true
corridor_gf_160,corridor_gf_100,103.94,true
corridor_gf_160,corridor_gf_5,98.79,true
corridor_gf_160,corridor_gf_6,124.26,true
corridor_gf_160,corridor_gf_9,87.59,true
corridor_gf_160,corridor_gf_10,142.34,true
corridor_gf_160,corridor_gf_11,147.22,true
corridor_gf_160,corridor_gf_150,133.42,true
corridor_gf_160,corridor_gf_28,145.83,true
corridor_gf_160,corridor_gf_29,111.06,true
corridor_gf_160,corridor_gf_30,100.59,true
corridor_gf_160,corridor_gf_31,104.28,true
corridor_gf_160,corridor_gf_32,113.04,true
corridor_gf_160,corridor_gf_33,139.88,true
corridor_gf_160,corridor_gf_34,118.35,true
corridor_gf_160,corridor_gf_35,110.61,true
corridor_gf_160,corridor_gf_36,98.53,true
corridor_gf_160,corridor_gf_37,135.97,true
corridor_gf_160,corridor_gf_41,42.96,true
corridor_gf_160,corridor_gf_48,22.59,true
corridor_gf_160,corridor_gf_50,43.15,true
corridor_gf_160,corridor_gf_51,63.22,true
corridor_gf_160,corridor_gf_52,104.12,true
corridor_gf_160,corridor_gf_53,120.63,true
corridor_gf_160,corridor_gf_54,141.21,true
corridor_gf_160,corridor_gf_59,139.76,true
corridor_gf_160,corridor_gf_60,134.76,true
corridor_gf_160,corridor_gf_61,135.5,true
corridor_gf_160,corridor_gf_62,145.68,true
corridor_gf_9,corridor_gf_5,132.62,true
corridor_gf_9,corridor_gf_6,102.85,true
corridor_gf_9,corridor_gf_7,123.22,true
corridor_gf_9,corridor_gf_160,87.59,true
corridor_gf_9,corridor_gf_10,57.28,true
corridor_gf_9,corridor_gf_11,77.58,true
corridor_gf_9,corridor_gf_13,129.15,true
corridor_gf_9,corridor_gf_29,144.41,true
corridor_gf_9,corridor_gf_30,122.36,true
corridor_gf_9,corridor_gf_31,114.87,true
corridor_gf_9,corridor_gf_32,107.41,true
corridor_gf_9,corridor_gf_33,108.03,true
corridor_gf_9,corridor_gf_41,99.56,true
corridor_gf_9,corridor_gf_42,94.45,true
corridor_gf_9,corridor_gf_48,65.1,true
corridor_gf_9,corridor_gf_50,44.45,true
corridor_gf_9,corridor_gf_51,24.37,true
corridor_gf_9,corridor_gf_52,17.46,true
corridor_gf_9,corridor_gf_53,34.45,true
corridor_gf_9,corridor_gf_54,63.87,true
corridor_gf_9,corridor_gf_58,131.71,true
corridor_gf_9,corridor_gf_60,143.32,true
corridor_gf_10,corridor_gf_6,141.13,true
corridor_gf_10,corridor_gf_7,145.01,true
corridor_gf_10,corridor_gf_160,142.34,true
corridor_gf_10,corridor_gf_9,57.28,true
corridor_gf_10,corridor_gf_11,42.04,true
corridor_gf_10,corridor_gf_33,139.45,true
corridor_gf_10,corridor_gf_42,63.71,true
corridor_gf_10,corridor_gf_48,119.81,true
corridor_gf_10,corridor_gf_50,99.81,true
corridor_gf_10,corridor_gf_51,80.38,true
corridor_gf_10,corridor_gf_52,39.82,true
corridor_gf_10,corridor_gf_53,22.91,true
corridor_gf_10,corridor_gf_54,23.01,true
corridor_gf_10,corridor_gf_55,63.95,true
corridor_gf_10,corridor_gf_56,95.98,true
corridor_gf_10,corridor_gf_59,144.48,true
corridor_gf_11,corridor_gf_160,147.22,true
corridor_gf_11,corridor_gf_9,77.58,true
corridor_gf_11,corridor_gf_10,42.04,true
corridor_gf_11,corridor_gf_42,103.51,true
corridor_gf_11,corridor_gf_48,126.34,true
corridor_gf_11,corridor_gf_50,109.52,true
corridor_gf_11,corridor_gf_51,93.94,true
corridor_gf_11,corridor_gf_52,63.72,true
corridor_gf_11,corridor_gf_53,52.98,true
corridor_gf_11,corridor_gf_54,19.28,true
corridor_gf_11,corridor_gf_56,53.97,true
corridor_gf_11,corridor_gf_57,66.81,true
corridor_gf_12,corridor_gf_50,140.29,true
corridor_gf_12,corridor_gf_54,54.77,true
corridor_gf_12,corridor_gf_55,14.43,true
corridor_gf_13,corridor_gf_9,129.15,true
corridor_gf_13,corridor_gf_10,118.22,true
corridor_gf_13,corridor_gf_48,144.96,true
corridor_gf_13,corridor_gf_50,137.6,true
corridor_gf_13,corridor_gf_52,123.51,true
corridor_gf_13,corridor_gf_55,62.7,true
corridor_gf_13,corridor_gf_56,31.86,true
corridor_gf_13,corridor_gf_57,15.55,true
corridor_gf_150,corridor_gf_160,133.42,true
corridor_gf_150,corridor_gf_48,130.85,true
corridor_gf_150,corridor_gf_50,134.85,true
corridor_gf_150,corridor_gf_51,140.61,true
corridor_gf_150,corridor_gf_59,31.29,true
corridor_gf_150,corridor_gf_60,14.33,true
corridor_gf_150,corridor_gf_61,37.49,true
corridor_gf_150,corridor_gf_62,38.32,true
corridor_gf_15,corridor_gf_16,46.24,true
corridor_gf_15,corridor_gf_17,76.9,true
corridor_gf_15,corridor_gf_18,129.32,true
corridor_gf_15,corridor_gf_19,125.87,true
corridor_gf_15,corridor_gf_20,146.7,true
corridor_gf_15,corridor_gf_21,71.59,true
corridor_gf_15,corridor_gf_22,103.16,true
corridor_gf_15,corridor_gf_24,149.56,true
corridor_gf_15,corridor_gf_25,131.58,true
corridor_gf_15,corridor_gf_26,139.61,true
corridor_gf_15,corridor_gf_43,130.4,true
corridor_gf_15,corridor_gf_44,133.85,true
corridor_gf_15,corridor_gf_45,140.27,true
corridor_gf_15,corridor_gf_63,27.01,true
corridor_gf_15,corridor_gf_64,15.08,true
corridor_gf_15,corridor_gf_65,35.74,true
corridor_gf_15,corridor_gf_66,54.78,true
corridor_gf_15,corridor_gf_67,95.28,true
corridor_gf_15,corridor_gf_68,114.28,true
corridor_gf_16,corridor_gf_15,46.24,true
corridor_gf_16,corridor_gf_17,123.11,true
corridor_gf_16,corridor_gf_21,112.61,true
corridor_gf_16,corridor_gf_22,135.46,true
corridor_gf_16,corridor_gf_25,138.79,true
corridor_gf_16,corridor_gf_26,133.14,true
corridor_gf_16,corridor_gf_43,144.83,true
corridor_gf_16,corridor_gf_63,19.32,true
corridor_gf_16,corridor_gf_64,61.26,true
corridor_gf_16,corridor_gf_65,81.92,true
corridor_gf_16,corridor_gf_66,100.96,true
corridor_gf_16,corridor_gf_67,141.5,true
corridor_gf_17,corridor_gf_15,76.9,true
corridor_gf_17,corridor_gf_16,123.11,true
corridor_gf_17,corridor_gf_18,55.39,true
corridor_gf_17,corridor_gf_19,58.93,true
corridor_gf_17,corridor_gf_20,96.59,true
corridor_gf_17,corridor_gf_21,48.48,true
corridor_gf_17,corridor_gf_22,89.11,true
corridor_gf_17,corridor_gf_23,116.39,true
corridor_gf_17,corridor_gf_24,127.98,true
corridor_gf_17,corridor_gf_43,144.38,true
corridor_gf_17,corridor_gf_44,137.55,true
corridor_gf_17,corridor_gf_45,132.03,true
corridor_gf_17,corridor_gf_46,123.37,true
corridor_gf_17,corridor_gf_47,120.08,true
corridor_gf_17,corridor_gf_63,103.92,true
corridor_gf_17,corridor_gf_64,61.85,true
corridor_gf_17,corridor_gf_65,41.19,true
corridor_gf_17,corridor_gf_66,22.16,true
corridor_gf_17,corridor_gf_67,19.49,true
corridor_gf_17,corridor_gf_68,39.44,true
corridor_gf_18,corridor_gf_15,129.32,true
corridor_gf_18,corridor_gf_17,55.39,true
corridor_gf_18,corridor_gf_19,20.05,true
corridor_gf_18,corridor_gf_20,65.12,true
corridor_gf_18,corridor_gf_21,73.75,true
corridor_gf_18,corridor_gf_22,95.42,true
corridor_gf_18,corridor_gf_23,82.2,true
corridor_gf_18,corridor_gf_24,116.09,true
corridor_gf_18,corridor_gf_44,143.19,true
corridor_gf_18,corridor_gf_45,129.99,true
corridor_gf_18,corridor_gf_46,105.02,true
corridor_gf_18,corridor_gf_47,93.15,true
corridor_gf_18,corridor_gf_64,114.69,true
corridor_gf_18,corridor_gf_65,94.61,true
corridor_gf_18,corridor_gf_66,76.44,true
corridor_gf_18,corridor_gf_67,35.95,true
corridor_gf_18,corridor_gf_68,16.02,true
corridor_gf_19,corridor_gf_15,125.87,true
corridor_gf_19,corridor_gf_17,58.93,true
corridor_gf_19,corridor_gf_18,20.05,true
corridor_gf_19,corridor_gf_20,46.21,true
corridor_gf_19,corridor_gf_21,62.45,true
corridor_gf_19,corridor_gf_22,77.47,true
corridor_gf_19,corridor_gf_23,64.41,true
corridor_gf_19,corridor_gf_24,96.04,true
corridor_gf_19,corridor_gf_43,137.54,true
corridor_gf_19,corridor_gf_44,124.17,true
corridor_gf_19,corridor_gf_45,110.31,true
corridor_gf_19,corridor_gf_46,85.08,true
corridor_gf_19,corridor_gf_47,73.96,true
corridor_gf_19,corridor_gf_64,112.04,true
corridor_gf_19,corridor_gf_65,93.28,true
corridor_gf_19,corridor_gf_66,76.95,true
corridor_gf_19,corridor_gf_67,41.66,true
corridor_gf_19,corridor_gf_68,26.63,true
corridor_gf_20,corridor_gf_15,146.7,true
corridor_gf_20,corridor_gf_17,96.59,true
corridor_gf_20,corridor_gf_18,65.12,true
corridor_gf_20,corridor_gf_19,46.21,true
corridor_gf_20,corridor_gf_21,75.14,true
corridor_gf_20,corridor_gf_22,61.7,true
corridor_gf_20,corridor_gf_23,19.8,true
corridor_gf_20,corridor_gf_24,57.09,true
corridor_gf_20,corridor_gf_25,133.58,true
corridor_gf_20,corridor_gf_43,112.44,true
corridor_gf_20,corridor_gf_44,95.71,true
corridor_gf_20,corridor_gf_45,77.29,true
corridor_gf_20,corridor_gf_46,42.79,true
corridor_gf_20,corridor_gf_47,28.08,true
corridor_gf_20,corridor_gf_64,135.41,true
corridor_gf_20,corridor_gf_65,120.6,true
corridor_gf_20,corridor_gf_66,108.8,true
corridor_gf_20,corridor_gf_67,83.47,true
corridor_gf_20,corridor_gf_68,72.35,true
corridor_gf_21,corridor_gf_15,71.59,true
corridor_gf_21,corridor_gf_16,112.61,true
corridor_gf_21,corridor_gf_17,48.48,true
corridor_gf_21,corridor_gf_18,73.75,true
corridor_gf_21,corridor_gf_19,62.45,true
corridor_gf_21,corridor_gf_20,75.14,true
corridor_gf_21,corridor_gf_22,42.66,true
corridor_gf_21,corridor_gf_23,93.03,true
corridor_gf_21,corridor_gf_24,86.56,true
corridor_gf_21,corridor_gf_25,108.86,true
corridor_gf_21,corridor_gf_26,136.41,true
corridor_gf_21,corridor_gf_43,95.91,true
corridor_gf_21,corridor_gf_44,89.45,true
corridor_gf_21,corridor_gf_45,85.95,true
corridor_gf_21,corridor_gf_46,86.36,true
corridor_gf_21,corridor_gf_47,89.86,true
corridor_gf_21,corridor_gf_63,94.33,true
corridor_gf_21,corridor_gf_64,60.98,true
corridor_gf_21,corridor_gf_65,49.45,true
corridor_gf_21,corridor_gf_66,45.21,true
corridor_gf_21,corridor_gf_67,53.24,true
corridor_gf_21,corridor_gf_68,63.57,true
corridor_gf_22,corridor_gf_15,103.16,true
corridor_gf_22,corridor_gf_16,135.46,true
corridor_gf_22,corridor_gf_17,89.11,true
corridor_gf_22,corridor_gf_18,95.42,true
corridor_gf_22,corridor_gf_19,77.47,true
corridor_gf_22,corridor_gf_20,61.7,true
corridor_gf_22,corridor_gf_21,42.66,true
corridor_gf_22,corridor_gf_23,72.85,true
corridor_gf_22,corridor_gf_24,46.55,true
corridor_gf_22,corridor_gf_25,78.47,true
corridor_gf_22,corridor_gf_26,113.65,true
corridor_gf_22,corridor_gf_43,60.54,true
corridor_gf_22,corridor_gf_44,49.61,true
corridor_gf_22,corridor_gf_45,43.33,true
corridor_gf_22,corridor_gf_46,51.26,true
corridor_gf_22,corridor_gf_47,62.38,true
corridor_gf_22,corridor_gf_63,119.93,true
corridor_gf_22,corridor_gf_64,96.52,true
corridor_gf_22,corridor_gf_65,89.86,true
corridor_gf_22,corridor_gf_66,87.84,true
corridor_gf_22,corridor_gf_67,88.46,true
corridor_gf_22,corridor_gf_68,91.42,true
corridor_gf_23,corridor_gf_17,116.39,true
corridor_gf_23,corridor_gf_18,82.2,true
corridor_gf_23,corridor_gf_19,64.41,true
corridor_gf_23,corridor_gf_20,19.8,true
corridor_gf_23,corridor_gf_21,93.03,true
corridor_gf_23,corridor_gf_22,72.85,true
corridor_gf_23,corridor_gf_24,54.01,true
corridor_gf_23,corridor_gf_25,137.4,true
corridor_gf_23,corridor_gf_43,115.56,true
corridor_gf_23,corridor_gf_44,97.67,true
corridor_gf_23,corridor_gf_45,77.39,true
corridor_gf_23,corridor_gf_46,37.69,true
corridor_gf_23,corridor_gf_47,17.69,true
corridor_gf_23,corridor_gf_65,139.69,true
corridor_gf_23,corridor_gf_66,128.39,true
corridor_gf_23,corridor_gf_67,103.01,true
corridor_gf_23,corridor_gf_68,90.95,true
corridor_gf_24,corridor_gf_15,149.56,true
corridor_gf_24,corridor_gf_17,127.98,true
corridor_gf_24,corridor_gf_18,116.09,true
corridor_gf_24,corridor_gf_19,96.04,true
corridor_gf_24,corridor_gf_20,57.09,true
corridor_gf_24,corridor_gf_21,86.56,true
corridor_gf_24,corridor_gf_22,46.55,true
corridor_gf_24,corridor_gf_23,54.01,true
corridor_gf_24,corridor_gf_25,85.96,true
corridor_gf_24,corridor_gf_26,126.11,true
corridor_gf_24,corridor_gf_43,63.95,true
corridor_gf_24,corridor_gf_44,45.52,true
corridor_gf_24,corridor_gf_45,24.44,true
corridor_gf_24,corridor_gf_46,16.39,true
corridor_gf_24,corridor_gf_47,36.59,true
corridor_gf_24,corridor_gf_64,143.04,true
corridor_gf_24,corridor_gf_65,135.45,true
corridor_gf_24,corridor_gf_66,131.15,true
corridor_gf_24,corridor_gf_67,122.03,true
corridor_gf_24,corridor_gf_68,118.21,true
corridor_gf_25,corridor_gf_15,131.58,true
corridor_gf_25,corridor_gf_16,138.79,true
corridor_gf_25,corridor_gf_20,133.58,true
corridor_gf_25,corridor_gf_21,108.86,true
corridor_gf_25,corridor_gf_22,78.47,true
corridor_gf_25,corridor_gf_23,137.4,true
corridor_gf_25,corridor_gf_24,85.96,true
corridor_gf_25,corridor_gf_26,40.18,true
corridor_gf_25,corridor_gf_43,22.03,true
corridor_gf_25,corridor_gf_44,40.44,true
corridor_gf_25,corridor_gf_45,61.54,true
corridor_gf_25,corridor_gf_46,101.69,true
corridor_gf_25,corridor_gf_47,121.2,true
corridor_gf_25,corridor_gf_63,132.52,true
corridor_gf_25,corridor_gf_64,134.16,true
corridor_gf_25,corridor_gf_65,139.41,true
corridor_gf_25,corridor_gf_66,146.84,true
corridor_gf_26,corridor_gf_15,139.61,true
corridor_gf_26,corridor_gf_16,133.14,true
corridor_gf_26,corridor_gf_21,136.41,true
corridor_gf_26,corridor_gf_22,113.65,true
corridor_gf_26,corridor_gf_24,126.11,true
corridor_gf_26,corridor_gf_25,40.18,true
corridor_gf_26,corridor_gf_43,62.16,true
corridor_gf_26,corridor_gf_44,80.6,true
corridor_gf_26,corridor_gf_45,101.71,true
corridor_gf_26,corridor_gf_46,141.73,true
corridor_gf_26,corridor_gf_63,132.54,true
corridor_gf_26,corridor_gf_64,146.24,true
corridor_gf_27,corridor_gf_1,140.0,true
corridor_gf_27,corridor_gf_2,94.41,true
corridor_gf_27,corridor_gf_3,56.15,true
corridor_gf_27,corridor_gf_100,66.68,true
corridor_gf_27,corridor_gf_5,97.53,true
corridor_gf_27,corridor_gf_28,79.32,true
corridor_gf_27,corridor_gf_29,102.45,true
corridor_gf_27,corridor_gf_30,111.81,true
corridor_gf_27,corridor_gf_31,124.5,true
corridor_gf_27,corridor_gf_32,143.19,true
corridor_gf_27,corridor_gf_34,55.91,true
corridor_gf_27,corridor_gf_35,38.29,true
corridor_gf_27,corridor_gf_36,28.64,true
corridor_gf_27,corridor_gf_37,58.57,true
corridor_gf_27,corridor_gf_38,67.44,true
corridor_gf_27,corridor_gf_39,78.81,true
corridor_gf_27,corridor_gf_40,112.84,true
corridor_gf_27,corridor_gf_41,76.46,true
corridor_gf_27,corridor_gf_50,128.3,true
corridor_gf_27,corridor_gf_51,147.4,true
corridor_gf_28,corridor_gf_1,117.06,true
corridor_gf_28,corridor_gf_2,74.73,true
corridor_gf_28,corridor_gf_3,23.42,true
corridor_gf_28,corridor_gf_100,48.88,true
corridor_gf_28,corridor_gf_5,85.77,true
corridor_gf_28,corridor_gf_160,145.83,true
corridor_gf_28,corridor_gf_27,79.32,true
corridor_gf_28,corridor_gf_29,79.82,true
corridor_gf_28,corridor_gf_30,102.25,true
corridor_gf_28,corridor_gf_31,116.4,true
corridor_gf_28,corridor_gf_32,136.33,true
corridor_gf_28,corridor_gf_34,27.6,true
corridor_gf_28,corridor_gf_35,41.27,true
corridor_gf_28,corridor_gf_36,52.89,true
corridor_gf_28,corridor_gf_37,26.46,true
corridor_gf_28,corridor_gf_38,41.63,true
corridor_gf_28,corridor_gf_39,58.09,true
corridor_gf_28,corridor_gf_40,93.62,true
corridor_gf_28,corridor_gf_41,111.88,true
corridor_gf_29,corridor_gf_3,82.14,true
corridor_gf_29,corridor_gf_100,39.89,true
corridor_gf_29,corridor_gf_5,12.79,true
corridor_gf_29,corridor_gf_6,76.94,true
corridor_gf_29,corridor_gf_7,117.39,true
corridor_gf_29,corridor_gf_160,111.06,true
corridor_gf_29,corridor_gf_9,144.41,true
corridor_gf_29,corridor_gf_27,102.45,true
corridor_gf_29,corridor_gf_28,79.82,true
corridor_gf_29,corridor_gf_30,23.95,true
corridor_gf_29,corridor_gf_31,37.12,true
corridor_gf_29,corridor_gf_32,56.61,true
corridor_gf_29,corridor_gf_33,93.74,true
corridor_gf_29,corridor_gf_34,67.35,true
corridor_gf_29,corridor_gf_35,80.37,true
corridor_gf_29,corridor_gf_36,79.58,true
corridor_gf_29,corridor_gf_37,93.06,true
corridor_gf_29,corridor_gf_38,114.34,true
corridor_gf_29,corridor_gf_39,132.74,true
corridor_gf_29,corridor_gf_41,68.11,true
corridor_gf_29,corridor_gf_48,116.01,true
corridor_gf_29,corridor_gf_50,121.25,true
corridor_gf_29,corridor_gf_51,130.22,true
corridor_gf_30,corridor_gf_3,101.68,true
corridor_gf_30,corridor_gf_100,57.74,true
corridor_gf_30,corridor_gf_5,16.99,true
corridor_gf_30,corridor_gf_6,55.5,true
corridor_gf_30,corridor_gf_7,98.43,true
corridor_gf_30,corridor_gf_160,100.59,true
corridor_gf_30,corridor_gf_9,122.36,true
corridor_gf_30,corridor_gf_27,111.81,true
corridor_gf_30,corridor_gf_28,102.25,true
corridor_gf_30,corridor_gf_29,23.95,true
corridor_gf_30,corridor_gf_31,14.47,true
corridor_gf_30,corridor_gf_32,34.84,true
corridor_gf_30,corridor_gf_33,73.3,true
corridor_gf_30,corridor_gf_34,86.5,true
corridor_gf_30,corridor_gf_35,96.64,true
corridor_gf_30,corridor_gf_36,93.22,true
corridor_gf_30,corridor_gf_37,112.77,true
corridor_gf_30,corridor_gf_38,134.17,true
corridor_gf_30,corridor_gf_41,59.31,true
corridor_gf_30,corridor_gf_48,101.29,true
corridor_gf_30,corridor_gf_50,103.3,true
corridor_gf_30,corridor_gf_51,109.97,true
corridor_gf_30,corridor_gf_52,137.25,true
corridor_gf_31,corridor_gf_3,116.15,true
corridor_gf_31,corridor_gf_100,72.2,true
corridor_gf_31,corridor_gf_5,31.46,true
corridor_gf_31,corridor_gf_6,41.03,true
corridor_gf_31,corridor_gf_7,84.28,true
corridor_gf_31,corridor_gf_160,104.28,true
corridor_gf_31,corridor_gf_9,114.87,true
corridor_gf_31,corridor_gf_27,124.5,true
corridor_gf_31,corridor_gf_28,116.4,true
corridor_gf_31,corridor_gf_29,37.12,true
corridor_gf_31,corridor_gf_30,14.47,true
corridor_gf_31,corridor_gf_32,20.37,true
corridor_gf_31,corridor_gf_33,58.91,true
corridor_gf_31,corridor_gf_34,100.96,true
corridor_gf_31,corridor_gf_35,110.87,true
corridor_gf_31,corridor_gf_36,107.06,true
corridor_gf_31,corridor_gf_37,127.24,true
corridor_gf_31,corridor_gf_38,148.64,true
corridor_gf_31,corridor_gf_41,65.6,true
corridor_gf_31,corridor_gf_48,101.81,true
corridor_gf_31,corridor_gf_50,100.89,true
corridor_gf_31,corridor_gf_51,104.98,true
corridor_gf_31,corridor_gf_52,128.82,true
corridor_gf_31,corridor_gf_53,142.73,true
corridor_gf_32,corridor_gf_3,136.52,true
corridor_gf_32,corridor_gf_100,92.57,true
corridor_gf_32,corridor_gf_5,51.82,true
corridor_gf_32,corridor_gf_6,20.66,true
corridor_gf_32,corridor_gf_7,64.39,true
corridor_gf_32,corridor_gf_160,113.04,true
corridor_gf_32,corridor_gf_9,107.41,true
corridor_gf_32,corridor_gf_27,143.19,true
corridor_gf_32,corridor_gf_28,136.33,true
corridor_gf_32,corridor_gf_29,56.61,true
corridor_gf_32,corridor_gf_30,34.84,true
corridor_gf_32,corridor_gf_31,20.37,true
corridor_gf_32,corridor_gf_33,38.64,true
corridor_gf_32,corridor_gf_34,121.33,true
corridor_gf_32,corridor_gf_35,131.09,true
corridor_gf_32,corridor_gf_36,126.93,true
corridor_gf_32,corridor_gf_37,147.6,true
corridor_gf_32,corridor_gf_41,78.7,true
corridor_gf_32,corridor_gf_42,143.98,true
corridor_gf_32,corridor_gf_48,106.57,true
corridor_gf_32,corridor_gf_50,101.63,true
corridor_gf_32,corridor_gf_51,101.75,true
corridor_gf_32,corridor_gf_52,119.52,true
corridor_gf_32,corridor_gf_53,131.98,true
corridor_gf_33,corridor_gf_100,131.0,true
corridor_gf_33,corridor_gf_5,90.24,true
corridor_gf_33,corridor_gf_6,18.48,true
corridor_gf_33,corridor_gf_7,26.54,true
corridor_gf_33,corridor_gf_160,139.88,true
corridor_gf_33,corridor_gf_9,108.03,true
corridor_gf_33,corridor_gf_10,139.45,true
corridor_gf_33,corridor_gf_29,93.74,true
corridor_gf_33,corridor_gf_30,73.3,true
corridor_gf_33,corridor_gf_31,58.91,true
corridor_gf_33,corridor_gf_32,38.64,true
corridor_gf_33,corridor_gf_41,112.01,true
corridor_gf_33,corridor_gf_42,116.83,true
corridor_gf_33,corridor_gf_48,128.3,true
corridor_gf_33,corridor_gf_50,117.67,true
corridor_gf_33,corridor_gf_51,111.09,true
corridor_gf_33,corridor_gf_52,115.18,true
corridor_gf_33,corridor_gf_53,123.48,true
corridor_gf_34,corridor_gf_1,131.15,true
corridor_gf_34,corridor_gf_2,84.79,true
corridor_gf_34,corridor_gf_3,15.22,true
corridor_gf_34,corridor_gf_100,28.8,true
corridor_gf_34,corridor_gf_5,69.51,true
corridor_gf_34,corridor_gf_6,142.0,true
corridor_gf_34,corridor_gf_160,118.35,true
corridor_gf_34,corridor_gf_27,55.91,true
corridor_gf_34,corridor_gf_28,27.6,true
corridor_gf_34,corridor_gf_29,67.35,true
corridor_gf_34,corridor_gf_30,86.5,true
corridor_gf_34,corridor_gf_31,100.96,true
corridor_gf_34,corridor_gf_32,121.33,true
corridor_gf_34,corridor_gf_35,18.75,true
corridor_gf_34,corridor_gf_36,27.56,true
corridor_gf_34,corridor_gf_37,26.31,true
corridor_gf_34,corridor_gf_38,47.69,true
corridor_gf_34,corridor_gf_39,66.13,true
corridor_gf_34,corridor_gf_40,105.16,true
corridor_gf_34,corridor_gf_41,85.84,true
corridor_gf_34,corridor_gf_48,134.26,true
corridor_gf_34,corridor_gf_50,148.37,true
corridor_gf_35,corridor_gf_1,126.23,true
corridor_gf_35,corridor_gf_2,78.76,true
corridor_gf_35,corridor_gf_3,18.91,true
corridor_gf_35,corridor_gf_100,40.49,true
corridor_gf_35,corridor_gf_5,80.02,true
corridor_gf_35,corridor_gf_160,110.61,true
corridor_gf_35,corridor_gf_27,38.29,true
corridor_gf_35,corridor_gf_28,41.27,true
corridor_gf_35,corridor_gf_29,80.37,true
corridor_gf_35,corridor_gf_30,96.64,true
corridor_gf_35,corridor_gf_31,110.87,true
corridor_gf_35,corridor_gf_32,131.09,true
corridor_gf_35,corridor_gf_34,18.75,true
corridor_gf_35,corridor_gf_36,12.43,true
corridor_gf_35,corridor_gf_37,25.36,true
corridor_gf_35,corridor_gf_38,43.06,true
corridor_gf_35,corridor_gf_39,60.18,true
corridor_gf_35,corridor_gf_40,99.2,true
corridor_gf_35,corridor_gf_41,83.77,true
corridor_gf_35,corridor_gf_48,128.64,true
corridor_gf_35,corridor_gf_50,144.6,true
corridor_gf_36,corridor_gf_1,135.44,true
corridor_gf_36,corridor_gf_2,87.95,true
corridor_gf_36,corridor_gf_3,31.24,true
corridor_gf_36,corridor_gf_100,40.84,true
corridor_gf_36,corridor_gf_5,77.25,true
corridor_gf_36,corridor_gf_6,147.11,true
corridor_gf_36,corridor_gf_160,98.53,true
corridor_gf_36,corridor_gf_27,28.64,true
corridor_gf_36,corridor_gf_28,52.89,true
corridor_gf_36,corridor_gf_29,79.58,true
corridor_gf_36,corridor_gf_30,93.22,true
corridor_gf_36,corridor_gf_31,107.06,true
corridor_gf_36,corridor_gf_32,126.93,true
corridor_gf_36,corridor_gf_34,27.56,true
corridor_gf_36,corridor_gf_35,12.43,true
corridor_gf_36,corridor_gf_37,37.53,true
corridor_gf_36,corridor_gf_38,53.68,true
corridor_gf_36,corridor_gf_39,69.78,true
corridor_gf_36,corridor_gf_40,108.15,true
corridor_gf_36,corridor_gf_41,73.65,true
corridor_gf_36,corridor_gf_48,116.99,true
corridor_gf_36,corridor_gf_50,133.43,true
corridor_gf_37,corridor_gf_1,104.95,true
corridor_gf_37,corridor_gf_2,58.48,true
corridor_gf_37,corridor_gf_3,11.09,true
corridor_gf_37,corridor_gf_100,55.11,true
corridor_gf_37,corridor_gf_5,95.78,true
corridor_gf_37,corridor_gf_160,135.97,true
corridor_gf_37,corridor_gf_27,58.57,true
corridor_gf_37,corridor_gf_28,26.46,true
corridor_gf_37,corridor_gf_29,93.06,true
corridor_gf_37,corridor_gf_30,112.77,true
corridor_gf_37,corridor_gf_31,127.24,true
corridor_gf_37,corridor_gf_32,147.6,true
corridor_gf_37,corridor_gf_34,26.31,true
corridor_gf_37,corridor_gf_35,25.36,true
corridor_gf_37,corridor_gf_36,37.53,true
corridor_gf_37,corridor_gf_38,21.4,true
corridor_gf_37,corridor_gf_39,39.86,true
corridor_gf_37,corridor_gf_40,78.85,true
corridor_gf_37,corridor_gf_41,108.12,true
corridor_gf_38,corridor_gf_1,83.92,true
corridor_gf_38,corridor_gf_2,37.11,true
corridor_gf_38,corridor_gf_3,32.49,true
corridor_gf_38,corridor_gf_100,76.49,true
corridor_gf_38,corridor_gf_5,117.18,true
corridor_gf_38,corridor_gf_27,67.44,true
corridor_gf_38,corridor_gf_28,41.63,true
corridor_gf_38,corridor_gf_29,114.34,true
corridor_gf_38,corridor_gf_30,134.17,true
corridor_gf_38,corridor_gf_31,148.64,true
corridor_gf_38,corridor_gf_34,47.69,true
corridor_gf_38,corridor_gf_35,43.06,true
corridor_gf_38,corridor_gf_36,53.68,true
corridor_gf_38,corridor_gf_37,21.4,true
corridor_gf_38,corridor_gf_39,18.46,true
corridor_gf_38,corridor_gf_40,57.53,true
corridor_gf_38,corridor_gf_41,126.81,true
corridor_gf_39,corridor_gf_1,66.06,true
corridor_gf_39,corridor_gf_2,18.77,true
corridor_gf_39,corridor_gf_3,50.94,true
corridor_gf_39,corridor_gf_100,94.93,true
corridor_gf_39,corridor_gf_5,135.63,true
corridor_gf_39,corridor_gf_27,78.81,true
corridor_gf_39,corridor_gf_28,58.09,true
corridor_gf_39,corridor_gf_29,132.74,true
corridor_gf_39,corridor_gf_34,66.13,true
corridor_gf_39,corridor_gf_35,60.18,true
